country,year,incomeClass,gdpGr,prodTotGr,prodAgGr,prodIndGr,prodServGr,empTotGr,empAgGr,empIndGr,empServGr
Ireland,2013,H,1.43430245298271,-1.4235474898012213,-16.190817606229064,-5.678367203521495,1.3167617625893673,1.9110633401468635,19.89537420752875,1.3601938029157206,0.8397365079252752
Ireland,2014,H,5.19936889535026,3.8995717535349765,17.508692631795608,5.246818671177604,3.358153152313523,1.5130220924815132,3.204901747274968,1.5130213002853858,1.378204335200959
Isle of Man,1992,UM,0.787296104333819,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1993,UM,2.56827602165815,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1994,UM,4.00366463973283,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1995,UM,4.28090047386382,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1996,UM,7.71599645803749,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1997,UM,8.58152817122895,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1998,UM,13.5092587362841,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,1999,UM,13.6932162261734,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2000,UM,5.33836427855073,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2001,UM,5.37616633442826,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2002,UM,5.86897488404226,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2003,UM,6.32777888273391,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2004,H,5.19999672093738,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2005,H,5.90000304613926,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2006,H,7.70000149841923,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2007,H,7.45706504429005,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2008,H,9.84866342000107,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2009,H,2.12715115232727,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2010,H,9.41588962684996,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2011,H,4.81476214638687,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2012,H,6.24954069222755,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,2013,H,4.49351030643483,NA,NA,NA,NA,NA,NA,NA,NA
Israel,1992,H,5.62779509394291,NA,NA,NA,NA,4.2550327969819115,4.255034042199043,3.8905047194346536,4.410181043285496
Israel,1993,H,5.55687214348026,NA,NA,NA,NA,6.422503147748029,6.422505702439611,8.289567825536267,5.948102947753307
Israel,1994,H,6.9318258720115304,NA,NA,NA,NA,7.206998394267357,1.0808784906570896,5.72828050481053,8.00705027000535
Israel,1995,H,6.600000010543,NA,NA,NA,NA,4.7480418654730565,-7.948681764355792,5.114289850019686,5.0584062927842135
Israel,1996,H,6.15749605105329,NA,NA,NA,NA,2.7206618055484566,-11.447708708409518,2.0048411022032018,3.7827754510307727
Israel,1997,H,4.08216298623303,NA,NA,NA,NA,1.5051861584205848,-2.5550157962205544,-1.7002385209101403,2.989175057297727
Israel,1998,H,4.2518091919713,NA,NA,NA,NA,1.7531334255538853,-2.486586467209607,-4.514272067916126,4.3922625735070095
Israel,1999,H,3.73708756947389,NA,NA,NA,NA,3.281242836935371,3.281243068741739,-2.301528392945259,4.586766270434608
Israel,2000,H,8.94202306217689,NA,NA,NA,NA,3.9457513997999905,-0.5736264403432054,0.5516108248750986,5.243267468533884
Israel,2001,H,0.241579638870633,NA,NA,NA,NA,1.7106391113178196,-7.535789213245092,-1.2934781697632134,2.9646150337946833
Israel,2002,H,-0.0682747777937891,NA,NA,NA,NA,0.6812543325902851,0.6812571643048153,-2.8206967821519062,1.7711643007310491
