countrycode,country,year,incomeClass
MEX,Mexico,1992,UM
MEX,Mexico,1993,UM
MEX,Mexico,1994,UM
MEX,Mexico,1995,UM
MEX,Mexico,1996,UM
MEX,Mexico,1997,UM
MEX,Mexico,1998,UM
MEX,Mexico,1999,UM
MEX,Mexico,2000,UM
MEX,Mexico,2001,UM
MEX,Mexico,2002,UM
MEX,Mexico,2003,UM
MEX,Mexico,2004,UM
MEX,Mexico,2005,UM
MEX,Mexico,2006,UM
MEX,Mexico,2007,UM
MEX,Mexico,2008,UM
MEX,Mexico,2009,UM
MEX,Mexico,2010,UM
MEX,Mexico,2011,UM
MEX,Mexico,2012,UM
MEX,Mexico,2013,UM
MEX,Mexico,2014,UM
FSM,"Micronesia, Fed. Sts.",1991,Missing
FSM,"Micronesia, Fed. Sts.",1992,Missing
FSM,"Micronesia, Fed. Sts.",1993,LM
FSM,"Micronesia, Fed. Sts.",1994,LM
FSM,"Micronesia, Fed. Sts.",1995,LM
FSM,"Micronesia, Fed. Sts.",1996,LM
FSM,"Micronesia, Fed. Sts.",1997,LM
FSM,"Micronesia, Fed. Sts.",1998,LM
FSM,"Micronesia, Fed. Sts.",1999,LM
FSM,"Micronesia, Fed. Sts.",2000,LM
FSM,"Micronesia, Fed. Sts.",2001,LM
FSM,"Micronesia, Fed. Sts.",2002,LM
FSM,"Micronesia, Fed. Sts.",2003,LM
FSM,"Micronesia, Fed. Sts.",2004,LM
FSM,"Micronesia, Fed. Sts.",2005,LM
FSM,"Micronesia, Fed. Sts.",2006,LM
FSM,"Micronesia, Fed. Sts.",2007,LM
FSM,"Micronesia, Fed. Sts.",2008,LM
FSM,"Micronesia, Fed. Sts.",2009,LM
FSM,"Micronesia, Fed. Sts.",2010,LM
FSM,"Micronesia, Fed. Sts.",2011,LM
FSM,"Micronesia, Fed. Sts.",2012,LM
FSM,"Micronesia, Fed. Sts.",2013,LM
FSM,"Micronesia, Fed. Sts.",2014,LM
MDA,Moldova,1991,Missing
MDA,Moldova,1992,Missing
MDA,Moldova,1993,LM
MDA,Moldova,1994,LM
MDA,Moldova,1995,LM
MDA,Moldova,1996,LM
MDA,Moldova,1997,LM
MDA,Moldova,1998,L
MDA,Moldova,1999,L
MDA,Moldova,2000,L
MDA,Moldova,2001,L
MDA,Moldova,2002,L
MDA,Moldova,2003,L
MDA,Moldova,2004,L
MDA,Moldova,2005,L
MDA,Moldova,2006,L
MDA,Moldova,2007,LM
MDA,Moldova,2008,LM
MDA,Moldova,2009,LM
MDA,Moldova,2010,LM
MDA,Moldova,2011,LM
MDA,Moldova,2012,LM
MDA,Moldova,2013,LM
MDA,Moldova,2014,LM
MCO,Monaco,2010,H
MNG,Mongolia,1991,LM
MNG,Mongolia,1992,LM
MNG,Mongolia,1993,LM
MNG,Mongolia,1994,LM
MNG,Mongolia,1995,L
MNG,Mongolia,1996,L
MNG,Mongolia,1997,L
MNG,Mongolia,1998,L
MNG,Mongolia,1999,L
MNG,Mongolia,2000,L
MNG,Mongolia,2001,L
MNG,Mongolia,2002,L
MNG,Mongolia,2003,L
MNG,Mongolia,2004,L
MNG,Mongolia,2005,L
MNG,Mongolia,2006,L
MNG,Mongolia,2007,L
MNG,Mongolia,2008,L
MNG,Mongolia,2009,LM
MNG,Mongolia,2010,LM
MNG,Mongolia,2011,LM
MNG,Mongolia,2012,LM
MNG,Mongolia,2013,LM
MNG,Mongolia,2014,LM
MNE,Montenegro,1997,Missing
MNE,Montenegro,1998,Missing
MNE,Montenegro,1999,Missing
MNE,Montenegro,2000,Missing
MNE,Montenegro,2001,Missing
MNE,Montenegro,2002,Missing
MNE,Montenegro,2003,Missing
MNE,Montenegro,2004,Missing
MNE,Montenegro,2005,Missing
MNE,Montenegro,2006,Missing
MNE,Montenegro,2007,Missing
MNE,Montenegro,2008,UM
MNE,Montenegro,2009,UM
MNE,Montenegro,2010,UM
MNE,Montenegro,2011,UM
MNE,Montenegro,2012,UM
MNE,Montenegro,2013,UM
MNE,Montenegro,2014,UM
MAR,Morocco,1991,LM
MAR,Morocco,1992,LM
MAR,Morocco,1993,LM
MAR,Morocco,1994,LM
MAR,Morocco,1995,LM
MAR,Morocco,1996,LM
MAR,Morocco,1997,LM
MAR,Morocco,1998,LM
MAR,Morocco,1999,LM
MAR,Morocco,2000,LM
MAR,Morocco,2001,LM
MAR,Morocco,2002,LM
MAR,Morocco,2003,LM
MAR,Morocco,2004,LM
MAR,Morocco,2005,LM
MAR,Morocco,2006,LM
MAR,Morocco,2007,LM
MAR,Morocco,2008,LM
MAR,Morocco,2009,LM
MAR,Morocco,2010,LM
MAR,Morocco,2011,LM
MAR,Morocco,2012,LM
MAR,Morocco,2013,LM
MAR,Morocco,2014,LM
MOZ,Mozambique,1991,L
MOZ,Mozambique,1992,L
MOZ,Mozambique,1993,L
MOZ,Mozambique,1994,L
MOZ,Mozambique,1995,L
MOZ,Mozambique,1996,L
MOZ,Mozambique,1997,L
MOZ,Mozambique,1998,L
MOZ,Mozambique,1999,L
MOZ,Mozambique,2000,L
MOZ,Mozambique,2001,L
MOZ,Mozambique,2002,L
MOZ,Mozambique,2003,L
MOZ,Mozambique,2004,L
MOZ,Mozambique,2005,L
MOZ,Mozambique,2006,L
MOZ,Mozambique,2007,L
MOZ,Mozambique,2008,L
MOZ,Mozambique,2009,L
MOZ,Mozambique,2010,L
MOZ,Mozambique,2011,L
MOZ,Mozambique,2012,L
MOZ,Mozambique,2013,L
MOZ,Mozambique,2014,L
NAM,Namibia,1991,LM
NAM,Namibia,1992,LM
NAM,Namibia,1993,LM
NAM,Namibia,1994,LM
NAM,Namibia,1995,LM
NAM,Namibia,1996,LM
NAM,Namibia,1997,LM
NAM,Namibia,1998,LM
NAM,Namibia,1999,LM
NAM,Namibia,2000,LM
NAM,Namibia,2001,LM
NAM,Namibia,2002,LM
NAM,Namibia,2003,LM
NAM,Namibia,2004,LM
NAM,Namibia,2005,LM
NAM,Namibia,2006,LM
NAM,Namibia,2007,LM
NAM,Namibia,2008,LM
NAM,Namibia,2009,LM
NAM,Namibia,2010,UM
NAM,Namibia,2011,UM
NAM,Namibia,2012,UM
NAM,Namibia,2013,UM
NAM,Namibia,2014,UM
NPL,Nepal,1991,L
NPL,Nepal,1992,L
NPL,Nepal,1993,L
NPL,Nepal,1994,L
NPL,Nepal,1995,L
NPL,Nepal,1996,L
NPL,Nepal,1997,L
NPL,Nepal,1998,L
NPL,Nepal,1999,L
NPL,Nepal,2000,L
NPL,Nepal,2001,L
NPL,Nepal,2002,L
NPL,Nepal,2003,L
NPL,Nepal,2004,L
NPL,Nepal,2005,L
NPL,Nepal,2006,L
NPL,Nepal,2007,L
NPL,Nepal,2008,L
NPL,Nepal,2009,L
NPL,Nepal,2010,L
NPL,Nepal,2011,L
NPL,Nepal,2012,L
NPL,Nepal,2013,L
NPL,Nepal,2014,L
NLD,Netherlands,1991,H
NLD,Netherlands,1992,H
NLD,Netherlands,1993,H
NLD,Netherlands,1994,H
NLD,Netherlands,1995,H
NLD,Netherlands,1996,H
NLD,Netherlands,1997,H
NLD,Netherlands,1998,H
NLD,Netherlands,1999,H
NLD,Netherlands,2000,H
NLD,Netherlands,2001,H
NLD,Netherlands,2002,H
NLD,Netherlands,2003,H
NLD,Netherlands,2004,H
NLD,Netherlands,2005,H
NLD,Netherlands,2006,H
NLD,Netherlands,2007,H
NLD,Netherlands,2008,H
NLD,Netherlands,2009,H
NLD,Netherlands,2010,H
NLD,Netherlands,2011,H
NLD,Netherlands,2012,H
NLD,Netherlands,2013,H
NLD,Netherlands,2014,H
NZL,New Zealand,1991,H
NZL,New Zealand,1992,H
NZL,New Zealand,1993,H
NZL,New Zealand,1994,H
NZL,New Zealand,1995,H
NZL,New Zealand,1996,H
NZL,New Zealand,1997,H
NZL,New Zealand,1998,H
NZL,New Zealand,1999,H
NZL,New Zealand,2000,H
NZL,New Zealand,2001,H
NZL,New Zealand,2002,H
NZL,New Zealand,2003,H
NZL,New Zealand,2004,H
NZL,New Zealand,2005,H
NZL,New Zealand,2006,H
NZL,New Zealand,2007,H
NZL,New Zealand,2008,H
NZL,New Zealand,2009,H
NZL,New Zealand,2010,H
NZL,New Zealand,2011,H
NZL,New Zealand,2012,H
NZL,New Zealand,2013,H
NZL,New Zealand,2014,H
NIC,Nicaragua,1991,LM
NIC,Nicaragua,1992,LM
NIC,Nicaragua,1993,L
NIC,Nicaragua,1994,L
NIC,Nicaragua,1995,L
NIC,Nicaragua,1996,L
NIC,Nicaragua,1997,L
NIC,Nicaragua,1998,L
NIC,Nicaragua,1999,L
NIC,Nicaragua,2000,L
NIC,Nicaragua,2001,L
NIC,Nicaragua,2002,L
NIC,Nicaragua,2003,L
NIC,Nicaragua,2004,L
NIC,Nicaragua,2005,L
NIC,Nicaragua,2006,L
NIC,Nicaragua,2007,LM
NIC,Nicaragua,2008,LM
NIC,Nicaragua,2009,LM
NIC,Nicaragua,2010,LM
NIC,Nicaragua,2011,LM
NIC,Nicaragua,2012,LM
NIC,Nicaragua,2013,LM
NIC,Nicaragua,2014,LM
NER,Niger,1991,L
NER,Niger,1992,L
NER,Niger,1993,L
NER,Niger,1994,L
NER,Niger,1995,L
NER,Niger,1996,L
NER,Niger,1997,L
NER,Niger,1998,L
NER,Niger,1999,L
NER,Niger,2000,L
NER,Niger,2001,L
NER,Niger,2002,L
NER,Niger,2003,L
NER,Niger,2004,L
NER,Niger,2005,L
NER,Niger,2006,L
NER,Niger,2007,L
NER,Niger,2008,L
NER,Niger,2009,L
NER,Niger,2010,L
NER,Niger,2011,L
NER,Niger,2012,L
NER,Niger,2013,L
NER,Niger,2014,L
NGA,Nigeria,1991,L
NGA,Nigeria,1992,L
NGA,Nigeria,1993,L
NGA,Nigeria,1994,L
NGA,Nigeria,1995,L
NGA,Nigeria,1996,L
NGA,Nigeria,1997,L
NGA,Nigeria,1998,L
NGA,Nigeria,1999,L
NGA,Nigeria,2000,L
NGA,Nigeria,2001,L
NGA,Nigeria,2002,L
NGA,Nigeria,2003,L
NGA,Nigeria,2004,L
NGA,Nigeria,2005,L
NGA,Nigeria,2006,L
NGA,Nigeria,2007,L
NGA,Nigeria,2008,L
NGA,Nigeria,2009,L
NGA,Nigeria,2010,LM
NGA,Nigeria,2011,LM
NGA,Nigeria,2012,LM
NGA,Nigeria,2013,LM
NGA,Nigeria,2014,LM
NOR,Norway,1991,H
NOR,Norway,1992,H
NOR,Norway,1993,H
NOR,Norway,1994,H
NOR,Norway,1995,H
NOR,Norway,1996,H
NOR,Norway,1997,H
NOR,Norway,1998,H
NOR,Norway,1999,H
NOR,Norway,2000,H
NOR,Norway,2001,H
NOR,Norway,2002,H
NOR,Norway,2003,H
NOR,Norway,2004,H
NOR,Norway,2005,H
NOR,Norway,2006,H
NOR,Norway,2007,H
NOR,Norway,2008,H
NOR,Norway,2009,H
NOR,Norway,2010,H
NOR,Norway,2011,H
NOR,Norway,2012,H
NOR,Norway,2013,H
NOR,Norway,2014,H
OMN,Oman,1991,UM
OMN,Oman,1992,UM
OMN,Oman,1993,UM
OMN,Oman,1994,UM
OMN,Oman,1995,UM
OMN,Oman,1996,UM
OMN,Oman,1997,UM
OMN,Oman,1998,UM
OMN,Oman,1999,UM
OMN,Oman,2000,UM
OMN,Oman,2001,UM
OMN,Oman,2002,UM
OMN,Oman,2003,UM
OMN,Oman,2004,UM
OMN,Oman,2005,UM
OMN,Oman,2006,UM
OMN,Oman,2007,UM
OMN,Oman,2008,UM
OMN,Oman,2009,H
OMN,Oman,2010,H
OMN,Oman,2011,H
OMN,Oman,2012,H
OMN,Oman,2013,H
OMN,Oman,2014,H
PAK,Pakistan,1991,L
PAK,Pakistan,1992,L
PAK,Pakistan,1993,L
PAK,Pakistan,1994,L
PAK,Pakistan,1995,L
PAK,Pakistan,1996,L
PAK,Pakistan,1997,L
PAK,Pakistan,1998,L
PAK,Pakistan,1999,L
PAK,Pakistan,2000,L
PAK,Pakistan,2001,L
PAK,Pakistan,2002,L
PAK,Pakistan,2003,L
PAK,Pakistan,2004,L
PAK,Pakistan,2005,L
PAK,Pakistan,2006,L
PAK,Pakistan,2007,L
PAK,Pakistan,2008,L
PAK,Pakistan,2009,L
PAK,Pakistan,2010,LM
PAK,Pakistan,2011,LM
PAK,Pakistan,2012,LM
PAK,Pakistan,2013,LM
PAK,Pakistan,2014,LM
PLW,Palau,1991,Missing
PLW,Palau,1992,Missing
PLW,Palau,1993,Missing
PLW,Palau,1994,Missing
PLW,Palau,1995,Missing
PLW,Palau,1996,Missing
PLW,Palau,1997,Missing
PLW,Palau,1998,UM
PLW,Palau,1999,UM
PLW,Palau,2000,UM
PLW,Palau,2001,UM
PLW,Palau,2002,UM
PLW,Palau,2003,UM
PLW,Palau,2004,UM
PLW,Palau,2005,UM
PLW,Palau,2006,UM
PLW,Palau,2007,UM
PLW,Palau,2008,UM
PLW,Palau,2009,UM
PLW,Palau,2010,UM
PLW,Palau,2011,UM
PLW,Palau,2012,UM
PLW,Palau,2013,UM
PLW,Palau,2014,UM
PAN,Panama,1991,LM
PAN,Panama,1992,LM
PAN,Panama,1993,LM
PAN,Panama,1994,LM
PAN,Panama,1995,LM
PAN,Panama,1996,LM
PAN,Panama,1997,LM
PAN,Panama,1998,LM
PAN,Panama,1999,LM
PAN,Panama,2000,UM
PAN,Panama,2001,UM
PAN,Panama,2002,UM
PAN,Panama,2003,UM
PAN,Panama,2004,UM
PAN,Panama,2005,UM
PAN,Panama,2006,UM
PAN,Panama,2007,UM
PAN,Panama,2008,UM
PAN,Panama,2009,UM
PAN,Panama,2010,UM
PAN,Panama,2011,UM
PAN,Panama,2012,UM
PAN,Panama,2013,UM
PAN,Panama,2014,UM
PNG,Papua New Guinea,1991,LM
PNG,Papua New Guinea,1992,LM
PNG,Papua New Guinea,1993,LM
PNG,Papua New Guinea,1994,LM
PNG,Papua New Guinea,1995,LM
PNG,Papua New Guinea,1996,LM
PNG,Papua New Guinea,1997,LM
PNG,Papua New Guinea,1998,LM
PNG,Papua New Guinea,1999,LM
PNG,Papua New Guinea,2000,LM
PNG,Papua New Guinea,2001,LM
PNG,Papua New Guinea,2002,LM
PNG,Papua New Guinea,2003,L
PNG,Papua New Guinea,2004,L
PNG,Papua New Guinea,2005,L
PNG,Papua New Guinea,2006,L
PNG,Papua New Guinea,2007,L
PNG,Papua New Guinea,2008,L
PNG,Papua New Guinea,2009,L
PNG,Papua New Guinea,2010,LM
PNG,Papua New Guinea,2011,LM
PNG,Papua New Guinea,2012,LM
PNG,Papua New Guinea,2013,LM
PNG,Papua New Guinea,2014,LM
PRY,Paraguay,1991,LM
PRY,Paraguay,1992,LM
PRY,Paraguay,1993,LM
PRY,Paraguay,1994,LM
PRY,Paraguay,1995,LM
PRY,Paraguay,1996,LM
PRY,Paraguay,1997,LM
PRY,Paraguay,1998,LM
PRY,Paraguay,1999,LM
PRY,Paraguay,2000,LM
PRY,Paraguay,2001,LM
PRY,Paraguay,2002,LM
PRY,Paraguay,2003,LM
PRY,Paraguay,2004,LM
PRY,Paraguay,2005,LM
PRY,Paraguay,2006,LM
PRY,Paraguay,2007,LM
PRY,Paraguay,2008,LM
PRY,Paraguay,2009,LM
PRY,Paraguay,2010,LM
PRY,Paraguay,2011,LM
PRY,Paraguay,2012,LM
PRY,Paraguay,2013,LM
PRY,Paraguay,2014,LM
PER,Peru,1991,LM
PER,Peru,1992,LM
PER,Peru,1993,LM
PER,Peru,1994,LM
PER,Peru,1995,LM
PER,Peru,1996,LM
PER,Peru,1997,LM
PER,Peru,1998,LM
PER,Peru,1999,LM
PER,Peru,2000,LM
PER,Peru,2001,LM
PER,Peru,2002,LM
PER,Peru,2003,LM
PER,Peru,2004,LM
PER,Peru,2005,LM
PER,Peru,2006,LM
PER,Peru,2007,LM
PER,Peru,2008,LM
PER,Peru,2009,LM
PER,Peru,2010,UM
PER,Peru,2011,UM
PER,Peru,2012,UM
PER,Peru,2013,UM
PER,Peru,2014,UM
PHL,Philippines,1991,LM
PHL,Philippines,1992,LM
PHL,Philippines,1993,LM
PHL,Philippines,1994,LM
PHL,Philippines,1995,LM
PHL,Philippines,1996,LM
PHL,Philippines,1997,LM
PHL,Philippines,1998,LM
PHL,Philippines,1999,LM
PHL,Philippines,2000,LM
PHL,Philippines,2001,LM
PHL,Philippines,2002,LM
PHL,Philippines,2003,LM
PHL,Philippines,2004,LM
PHL,Philippines,2005,LM
PHL,Philippines,2006,LM
PHL,Philippines,2007,LM
PHL,Philippines,2008,LM
PHL,Philippines,2009,LM
PHL,Philippines,2010,LM
PHL,Philippines,2011,LM
PHL,Philippines,2012,LM
PHL,Philippines,2013,LM
PHL,Philippines,2014,LM
POL,Poland,1991,LM
POL,Poland,1992,LM
POL,Poland,1993,LM
POL,Poland,1994,LM
POL,Poland,1995,LM
POL,Poland,1996,LM
POL,Poland,1997,LM
POL,Poland,1998,UM
POL,Poland,1999,UM
POL,Poland,2000,UM
POL,Poland,2001,UM
POL,Poland,2002,UM
POL,Poland,2003,UM
POL,Poland,2004,UM
POL,Poland,2005,UM
POL,Poland,2006,UM
POL,Poland,2007,UM
POL,Poland,2008,UM
POL,Poland,2009,UM
POL,Poland,2010,UM
POL,Poland,2011,H
POL,Poland,2012,H
POL,Poland,2013,H
POL,Poland,2014,H
PRT,Portugal,1991,UM
PRT,Portugal,1992,UM
PRT,Portugal,1993,UM
PRT,Portugal,1994,UM
PRT,Portugal,1995,UM
PRT,Portugal,1996,H
PRT,Portugal,1997,H
PRT,Portugal,1998,H
PRT,Portugal,1999,H
PRT,Portugal,2000,H
PRT,Portugal,2001,H
PRT,Portugal,2002,H
PRT,Portugal,2003,H
PRT,Portugal,2004,H
PRT,Portugal,2005,H
PRT,Portugal,2006,H
PRT,Portugal,2007,H
PRT,Portugal,2008,H
PRT,Portugal,2009,H
PRT,Portugal,2010,H
PRT,Portugal,2011,H
PRT,Portugal,2012,H
PRT,Portugal,2013,H
PRT,Portugal,2014,H
PRI,Puerto Rico,1991,H
PRI,Puerto Rico,1992,UM
PRI,Puerto Rico,1993,UM
PRI,Puerto Rico,1994,UM
PRI,Puerto Rico,1995,UM
PRI,Puerto Rico,1996,UM
PRI,Puerto Rico,1997,UM
PRI,Puerto Rico,1998,UM
PRI,Puerto Rico,1999,UM
PRI,Puerto Rico,2000,UM
PRI,Puerto Rico,2001,UM
PRI,Puerto Rico,2002,UM
PRI,Puerto Rico,2003,UM
PRI,Puerto Rico,2004,H
PRI,Puerto Rico,2005,H
PRI,Puerto Rico,2006,H
PRI,Puerto Rico,2007,H
PRI,Puerto Rico,2008,H
PRI,Puerto Rico,2009,H
PRI,Puerto Rico,2010,H
PRI,Puerto Rico,2011,H
PRI,Puerto Rico,2012,H
PRI,Puerto Rico,2013,H
QAT,Qatar,2000,H
QAT,Qatar,2001,H
QAT,Qatar,2002,H
QAT,Qatar,2003,H
QAT,Qatar,2004,H
QAT,Qatar,2005,H
QAT,Qatar,2006,H
QAT,Qatar,2007,H
QAT,Qatar,2008,H
QAT,Qatar,2009,H
QAT,Qatar,2010,H
QAT,Qatar,2011,H
QAT,Qatar,2012,H
QAT,Qatar,2013,H
QAT,Qatar,2014,H
ROM,Romania,1991,UM
ROM,Romania,1992,LM
ROM,Romania,1993,LM
ROM,Romania,1994,LM
ROM,Romania,1995,LM
ROM,Romania,1996,LM
ROM,Romania,1997,LM
ROM,Romania,1998,LM
ROM,Romania,1999,LM
ROM,Romania,2000,LM
ROM,Romania,2001,LM
ROM,Romania,2002,LM
ROM,Romania,2003,LM
ROM,Romania,2004,LM
ROM,Romania,2005,LM
ROM,Romania,2006,LM
ROM,Romania,2007,UM
ROM,Romania,2008,UM
ROM,Romania,2009,UM
ROM,Romania,2010,UM
ROM,Romania,2011,UM
ROM,Romania,2012,UM
ROM,Romania,2013,UM
ROM,Romania,2014,UM
RUS,Russian Federation,1991,Missing
RUS,Russian Federation,1992,Missing
RUS,Russian Federation,1993,UM
RUS,Russian Federation,1994,LM
RUS,Russian Federation,1995,LM
RUS,Russian Federation,1996,LM
RUS,Russian Federation,1997,LM
RUS,Russian Federation,1998,LM
RUS,Russian Federation,1999,LM
RUS,Russian Federation,2000,LM
RUS,Russian Federation,2001,LM
RUS,Russian Federation,2002,LM
RUS,Russian Federation,2003,LM
RUS,Russian Federation,2004,LM
RUS,Russian Federation,2005,LM
RUS,Russian Federation,2006,UM
RUS,Russian Federation,2007,UM
RUS,Russian Federation,2008,UM
RUS,Russian Federation,2009,UM
RUS,Russian Federation,2010,UM
RUS,Russian Federation,2011,UM
RUS,Russian Federation,2012,UM
RUS,Russian Federation,2013,UM
RUS,Russian Federation,2014,H
RWA,Rwanda,1991,L
RWA,Rwanda,1992,L
RWA,Rwanda,1993,L
RWA,Rwanda,1994,L
RWA,Rwanda,1995,L
RWA,Rwanda,1996,L
RWA,Rwanda,1997,L
RWA,Rwanda,1998,L
RWA,Rwanda,1999,L
RWA,Rwanda,2000,L
RWA,Rwanda,2001,L
RWA,Rwanda,2002,L
RWA,Rwanda,2003,L
RWA,Rwanda,2004,L
RWA,Rwanda,2005,L
RWA,Rwanda,2006,L
RWA,Rwanda,2007,L
RWA,Rwanda,2008,L
RWA,Rwanda,2009,L
RWA,Rwanda,2010,L
RWA,Rwanda,2011,L
RWA,Rwanda,2012,L
RWA,Rwanda,2013,L
RWA,Rwanda,2014,L
WSM,Samoa,1991,LM
WSM,Samoa,1992,LM
WSM,Samoa,1993,LM
WSM,Samoa,1994,LM
WSM,Samoa,1995,LM
WSM,Samoa,1996,LM
WSM,Samoa,1997,LM
WSM,Samoa,1998,LM
WSM,Samoa,1999,LM
WSM,Samoa,2000,LM
WSM,Samoa,2001,LM
WSM,Samoa,2002,LM
WSM,Samoa,2003,LM
WSM,Samoa,2004,LM
WSM,Samoa,2005,LM
WSM,Samoa,2006,LM
WSM,Samoa,2007,LM
WSM,Samoa,2008,LM
WSM,Samoa,2009,LM
WSM,Samoa,2010,LM
WSM,Samoa,2011,LM
WSM,Samoa,2012,LM
WSM,Samoa,2013,LM
WSM,Samoa,2014,LM
STP,São Tomé and Principe,2000,L
STP,São Tomé and Principe,2001,L
STP,São Tomé and Principe,2002,L
STP,São Tomé and Principe,2003,L
STP,São Tomé and Principe,2004,L
STP,São Tomé and Principe,2005,L
STP,São Tomé and Principe,2006,L
STP,São Tomé and Principe,2007,L
STP,São Tomé and Principe,2008,L
STP,São Tomé and Principe,2009,L
STP,São Tomé and Principe,2010,LM
STP,São Tomé and Principe,2011,LM
STP,São Tomé and Principe,2012,LM
STP,São Tomé and Principe,2013,LM
STP,São Tomé and Principe,2014,LM
SAU,Saudi Arabia,1991,H
SAU,Saudi Arabia,1992,UM
SAU,Saudi Arabia,1993,UM
SAU,Saudi Arabia,1994,UM
SAU,Saudi Arabia,1995,UM
SAU,Saudi Arabia,1996,UM
SAU,Saudi Arabia,1997,UM
SAU,Saudi Arabia,1998,UM
SAU,Saudi Arabia,1999,UM
SAU,Saudi Arabia,2000,UM
SAU,Saudi Arabia,2001,UM
SAU,Saudi Arabia,2002,UM
SAU,Saudi Arabia,2003,UM
SAU,Saudi Arabia,2004,UM
SAU,Saudi Arabia,2005,UM
SAU,Saudi Arabia,2006,H
SAU,Saudi Arabia,2007,H
SAU,Saudi Arabia,2008,H
SAU,Saudi Arabia,2009,H
SAU,Saudi Arabia,2010,H
SAU,Saudi Arabia,2011,H
SAU,Saudi Arabia,2012,H
SAU,Saudi Arabia,2013,H
SAU,Saudi Arabia,2014,H
SEN,Senegal,1991,LM
SEN,Senegal,1992,LM
SEN,Senegal,1993,LM
SEN,Senegal,1994,LM
SEN,Senegal,1995,LM
SEN,Senegal,1996,L
SEN,Senegal,1997,L
SEN,Senegal,1998,L
SEN,Senegal,1999,L
SEN,Senegal,2000,L
SEN,Senegal,2001,L
SEN,Senegal,2002,L
SEN,Senegal,2003,L
SEN,Senegal,2004,L
SEN,Senegal,2005,L
SEN,Senegal,2006,L
SEN,Senegal,2007,L
SEN,Senegal,2008,L
SEN,Senegal,2009,L
SEN,Senegal,2010,L
SEN,Senegal,2011,LM
SEN,Senegal,2012,LM
SEN,Senegal,2013,LM
SEN,Senegal,2014,LM
SRB,Serbia,1995,Missing
SRB,Serbia,1996,Missing
SRB,Serbia,1997,Missing
SRB,Serbia,1998,Missing
SRB,Serbia,1999,Missing
SRB,Serbia,2000,Missing
SRB,Serbia,2001,Missing
SRB,Serbia,2002,Missing
SRB,Serbia,2003,Missing
SRB,Serbia,2004,Missing
SRB,Serbia,2005,Missing
SRB,Serbia,2006,Missing
SRB,Serbia,2007,Missing
SRB,Serbia,2008,UM
SRB,Serbia,2009,UM
SRB,Serbia,2010,UM
SRB,Serbia,2011,UM
SRB,Serbia,2012,UM
SRB,Serbia,2013,UM
SRB,Serbia,2014,UM
SYC,Seychelles,1991,UM
SYC,Seychelles,1992,UM
SYC,Seychelles,1993,UM
SYC,Seychelles,1994,UM
SYC,Seychelles,1995,UM
SYC,Seychelles,1996,UM
SYC,Seychelles,1997,UM
SYC,Seychelles,1998,UM
SYC,Seychelles,1999,UM
SYC,Seychelles,2000,UM
SYC,Seychelles,2001,UM
SYC,Seychelles,2002,UM
SYC,Seychelles,2003,UM
SYC,Seychelles,2004,UM
SYC,Seychelles,2005,UM
SYC,Seychelles,2006,UM
SYC,Seychelles,2007,UM
SYC,Seychelles,2008,UM
SYC,Seychelles,2009,UM
SYC,Seychelles,2010,UM
SYC,Seychelles,2011,UM
SYC,Seychelles,2012,UM
SYC,Seychelles,2013,UM
SYC,Seychelles,2014,UM
SLE,Sierra Leone,1991,L
SLE,Sierra Leone,1992,L
SLE,Sierra Leone,1993,L
SLE,Sierra Leone,1994,L
SLE,Sierra Leone,1995,L
SLE,Sierra Leone,1996,L
SLE,Sierra Leone,1997,L
SLE,Sierra Leone,1998,L
SLE,Sierra Leone,1999,L
SLE,Sierra Leone,2000,L
SLE,Sierra Leone,2001,L
SLE,Sierra Leone,2002,L
SLE,Sierra Leone,2003,L
SLE,Sierra Leone,2004,L
SLE,Sierra Leone,2005,L
SLE,Sierra Leone,2006,L
SLE,Sierra Leone,2007,L
SLE,Sierra Leone,2008,L
SLE,Sierra Leone,2009,L
SLE,Sierra Leone,2010,L
SLE,Sierra Leone,2011,L
SLE,Sierra Leone,2012,L
SLE,Sierra Leone,2013,L
SLE,Sierra Leone,2014,L
SGP,Singapore,1991,H
SGP,Singapore,1992,H
SGP,Singapore,1993,H
SGP,Singapore,1994,H
SGP,Singapore,1995,H
SGP,Singapore,1996,H
SGP,Singapore,1997,H
SGP,Singapore,1998,H
SGP,Singapore,1999,H
SGP,Singapore,2000,H
SGP,Singapore,2001,H
SGP,Singapore,2002,H
SGP,Singapore,2003,H
SGP,Singapore,2004,H
SGP,Singapore,2005,H
SGP,Singapore,2006,H
SGP,Singapore,2007,H
SGP,Singapore,2008,H
SGP,Singapore,2009,H
SGP,Singapore,2010,H
SGP,Singapore,2011,H
SGP,Singapore,2012,H
SGP,Singapore,2013,H
SGP,Singapore,2014,H
SVK,Slovak Republic,1992,Missing
SVK,Slovak Republic,1993,Missing
SVK,Slovak Republic,1994,LM
SVK,Slovak Republic,1995,LM
SVK,Slovak Republic,1996,LM
SVK,Slovak Republic,1997,LM
SVK,Slovak Republic,1998,UM
SVK,Slovak Republic,1999,UM
SVK,Slovak Republic,2000,UM
SVK,Slovak Republic,2001,UM
SVK,Slovak Republic,2002,UM
SVK,Slovak Republic,2003,UM
SVK,Slovak Republic,2004,UM
SVK,Slovak Republic,2005,UM
SVK,Slovak Republic,2006,UM
SVK,Slovak Republic,2007,UM
SVK,Slovak Republic,2008,UM
SVK,Slovak Republic,2009,H
SVK,Slovak Republic,2010,H
